N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,M3,userId,productId,Rating
0.1071,0.0431,3.461899252,7.247324091,10.53390403,0.084457516,17.2001,12.9001,0.312000178,2.557983432,1.3634492319999998,1.551681562,4.91136407,7.553805017999999,RAISE,A26QCCO0101CO1,972683275,5
0.1061,0.0441,3.6925143439999997,7.072004774,10.53390403,0.09553593,17.6001,13.2001,0.328643516,2.496421671,1.343746765,1.516960189,5.106915299,7.6988729000000005,RAISE,APBF796U7GUTV,972683275,5
0.1051,0.0451,4.290088577,6.841389682000001,10.53390403,0.10442624,18.0001,13.5001,0.350536167,2.415506389,1.3121794340000001,1.470189081,5.658366513,8.178299142,RAISE,A3T1DE9OZLLLWG,972683275,1
0.1041,0.0461,4.604594614,6.2438154489999995,10.53390403,0.125415706,18.4001,13.8001,0.407264825,2.206155407,1.22849341,1.348776385,5.8533577039999996,8.184928817000001,RAISE,AUCYYUP15XJA,972683275,5
0.1031,0.0471,4.89949088,5.929309412,10.53390403,0.147492976,18.8001,14.1001,0.437121375,2.0958782940000003,1.195432123,1.2870255720000001,6.085352762,8.328724033,RAISE,A14V9YT3C4QRPW,972683275,4
0.1021,0.0481,5.16956239,5.634413147,10.53390403,0.165263458,19.2001,14.4001,0.465116339,1.992464601,1.1614957590000001,1.2285314520000001,6.296445019,8.454173079,RAISE,A1HRZF7BQSCLUC,972683275,4
0.1011,0.0491,5.743988545,5.364341637,10.53390403,0.18349958600000002,19.6001,14.7001,0.49075465100000004,1.8977395730000002,1.132369372,1.1753436609999999,6.816856872000001,8.898096031,RAISE,AZPT44204EODM,972683275,5
0.1001,0.0501,6.240014601,4.789915482,10.53390403,0.214154464,20.0001,15.0001,0.545285825,1.696490419,1.062399673,1.060725144,7.197997697000001,9.10864258,RAISE,A1TDQTL9185HTU,972683275,5
0.0991,0.0511,6.611491367,4.293889425,10.53390403,0.260548004,20.4001,15.3001,0.592374355,1.522681299,1.021888653,0.96571838,7.4702692520000005,9.253498555,RAISE,A6DI4IE8MKFYR,972683275,5
0.0981,0.0521,7.211929648,3.922412659,10.53390403,0.30794884100000003,20.8001,15.6001,0.627639226,1.3924644309999998,1.004181056,0.897068427,7.99641218,9.696825451,RAISE,A1CE42YCMQ3FEX,972683275,4
0.0971,0.0531,7.452296315,3.321974379,10.53390403,0.367729266,21.2001,15.9001,0.684639772,1.182111033,0.9587847820000001,0.782812473,8.116691191000001,9.666531489,RAISE,A1VYNYUM57GAM0,972683275,5
0.0961,0.0541,8.267751653,3.081607711,10.53390403,0.448666694,21.6001,16.2001,0.707458156,1.0977826990000001,0.997558043,0.748402958,8.884073195,10.43052259,RAISE,A1C1XLRK3R841B,972683275,5
0.0951,0.0551,9.267745177,2.266152373,10.53390403,0.5365869010000001,22.0001,16.5001,0.784870608,0.8121733309999999,0.942673566,0.594621379,9.720975652,11.06973588,RAISE,AF6352V65ZNG1,972683275,4
0.0941,0.0561,10.02942834,1.266158849,10.53390403,0.8179278040000001,22.4001,16.8001,0.8798015579999999,0.461975597,1.048915603,0.440770919,10.28266011,11.56256351,RAISE,AFS5ZGZ2M3ZGV,972683275,5
0.0931,0.0571,10.3286766,0.504475683,10.53390403,1.58422908,22.8001,17.1001,0.9521093340000001,0.195186489,1.681822325,0.43395770899999997,10.42957174,12.20898731,RAISE,AH5FPXRBVFP0B,972683275,5
0.0921,0.0581,11.00522028,0.20522742300000002,10.53390403,4.094816444,23.2001,17.4001,0.9805174390000001,0.09024959800000001,4.139941243,0.873113048,11.04626576,15.23133181,STOP,A1FXZJ8ZMQLYBS,972683275,5
0.0911,0.0591,10.51280981,-0.471316256,10.53390403,10.72490225,0.0001,0.0001,1.04474279,-0.14674069,10.65153191,2.0569360359999997,10.41854656,20.99670812,RAISE,A2HLNXOYLMERTC,972683275,5
0.0901,0.0001,0.678256665,0.021094216000000002,10.53390403,-4.461042739,0.4001,0.3001,0.997997493,0.025402976,-4.448341251,-0.876966762,0.682475508,-3.753164255,HOLD,A2ULCET06LOPBB,972683275,5
0.0891,0.0001,1.450560835,9.855647361,10.53390403,6.43073609,0.4001,0.3001,0.064387967,3.4672965760000003,8.164384378,3.3665251639999996,3.421690307,13.31972297,RAISE,A95VB9FYXW5XJ,972683275,5
0.0881,0.0011,1.55409813,9.083343191,10.53390403,0.029436135,0.8001,0.6001,0.137704011,3.196790117,1.627831193,1.923961297,3.370766768,6.59699302,RAISE,A3CCITVF0WL6KE,972683275,5
0.0871,0.0021,2.267518786,8.979805896,10.53390403,0.034218637,1.2001,0.9001,0.14753296800000001,3.1603520639999996,1.614394669,1.903054966,4.063479965,7.258050666,RAISE,AYZ54MQJUM3NV,972683275,5
0.0861,0.0031,2.34280514,8.26638524,10.53390403,0.050502624,1.6001,1.2001,0.215259108,2.910454834,1.5057300409999999,1.756373425,3.996082188,6.957039646,RAISE,AYQNWE3AX4H08,972683275,5
0.0851,0.0041,2.8765437210000004,8.191098886,10.53390403,0.056682699,2.0001,1.5001,0.22240616,2.88390461,1.498635004,1.741679306,4.514763498,7.455350807,RAISE,A3P2ZN0QGUALHG,972683275,5
0.0841,0.0051,3.163318691,7.657360305,10.53390403,0.070235844,2.4001,1.8001,0.273074799,2.6968961069999997,1.418683897,1.6321848330000002,4.694790752,7.461922703,RAISE,AS2KRDSIWBM2P,972683275,4
0.0831,0.0061,3.498442817,7.370585335,10.53390403,0.082621649,2.8001,2.1001,0.30029879600000003,2.596324867,1.3807840830000002,1.57431925,4.972559884,7.6515064,RAISE,ALL8RBDZK0WWO,972683275,4
0.0821,0.0071,4.335726306000001,7.035461209,10.53390403,0.09492985,3.2001,2.4001,0.332112653,2.478831423,1.334345562,1.506284824,5.742818548,8.316579821,RAISE,A33MVR4OT3321,972683275,5
0.0811,0.0081,5.2377845139999994,6.19817772,10.53390403,0.123253506,3.6001,2.7001,0.411597286,2.185582202,1.216044607,1.3360000220000001,6.477420058,8.786255766,RAISE,A3P24ZSF9IQRJJ,972683275,5
0.0801,0.0091,6.128747365,5.296119512,10.53390403,0.16901046600000003,4.0001,3.0001,0.497231084,1.869661829,1.1038413809999998,1.1555991909999999,7.187971267000001,9.226643563,RAISE,A2YYH2I9S9TUCM,972683275,5
0.0791,0.0101,6.4007922829999995,4.405156661,10.53390403,0.23144294,4.4001,3.3001,0.581811582,1.557624831,1.010255356,0.980863487,7.281823615,9.070891387,RAISE,A3PY6TQYAZG7MB,972683275,5
0.0781,0.0111,6.462613768,4.133111743,10.53390403,0.290604524,4.8001,3.6001,0.6076372320000001,1.46220911,1.021709079,0.9354463709999999,7.289236117000001,9.042049751,RAISE,A7SPHMIUOO3H1,972683275,4
0.0771,0.0121,7.404316004,4.0712902589999995,10.53390403,0.312723883,5.2001,3.9001,0.613506042,1.440371591,1.032909678,0.926767731,8.218574056,9.971669529,RAISE,A1JI3XL5ME8CWM,972683275,4
0.0761,0.0131,7.775846294,3.129588023,10.53390403,0.363733143,5.6001,4.2001,0.70290331,1.1105758079999999,0.919021047,0.739092113,8.401763899,9.87607285,RAISE,AIRPOKZ4206EG,972683275,5
0.0751,0.0141,8.095824824,2.7580577319999997,10.53390403,0.496924594,6.0001,4.5001,0.738173262,0.9803402059999999,0.9870946970000001,0.687589043,8.64743637,10.12470117,RAISE,A320EVMBXQI9B8,972683275,2
0.0741,0.0151,8.679214082,2.438079202,10.53390403,0.587067104,6.4001,4.8001,0.768549325,0.8681477209999999,1.021140964,0.638302053,9.166829922,10.62204475,RAISE,AQBLWW13U66XD,972683275,5
0.0731,0.0161,9.442311023,1.854689944,10.53390403,0.7119714629999999,6.8001,5.1001,0.82393138,0.66376148,1.043852203,0.540651181,9.813249012,11.18898196,RAISE,A2JQZJVI9DS6R6,972683275,5
0.0721,0.0171,9.870396821,1.091593003,10.53390403,1.018209114,7.2001,5.4001,0.896373367,0.39647755100000004,1.21644789,0.441528353,10.08871542,11.50340209,RAISE,AEBGTLDMLWZO4,972683275,5
0.0711,0.0181,10.23000006,0.663507205,10.53390403,1.808439005,7.6001,5.7001,0.937012222,0.246447522,1.9316627659999999,0.509556314,10.3627015,12.41758803,RAISE,A70MDVX1NI1MM,972683275,5
0.0701,0.0191,3.467630715,0.303903969,10.53390403,3.0836138560000004,8.0001,6.0001,0.97114992,0.12038638900000001,3.143807051,0.688954605,3.5284115089999997,6.732411754,RAISE,A1WT0YXXFDUY46,972683275,5
0.0691,0.0201,4.0566195380000005,7.066273311000001,10.53390403,2.282056882,8.4001,6.3001,0.329187612,2.487015659,3.5255647110000004,1.948620772,5.4698742,10.23894674,RAISE,A2DO34E3J21CRT,972683275,5
0.0681,0.0211,4.787341726,6.477284488,10.53390403,0.11481637800000001,8.8001,6.6001,0.385101243,2.280669571,1.255151163,1.3913650180000001,6.082798624,8.478284572,RAISE,A1079KKA0AXSL3,972683275,4
0.0671,0.0221,5.3312550839999995,5.7465623,10.53390403,0.147819406,9.2001,6.9001,0.454469845,2.024716805,1.1601778090000001,1.2443939640000001,6.4805675439999995,8.653103755,RAISE,A3NNSGACHBM7MK,972683275,4
0.0661,0.0231,5.430018341,5.202648942,10.53390403,0.18554589,9.6001,7.2001,0.506104391,1.83414713,1.102619455,1.137597456,6.470548129,8.490241149,RAISE,A3CK3T0E4C99CJ,972683275,5
0.0651,0.0241,6.047978399,5.103885686,10.53390403,0.20874052399999998,10.0001,7.5001,0.515480142,1.79937999,1.1084305190000001,1.1213760990000001,7.068755536,9.07687605,RAISE,AUKEU9CW56TT4,972683275,5
0.0641,0.0251,6.298821294,4.485925628,10.53390403,0.23699505699999998,10.4001,7.8001,0.574144057,1.58289397,1.028442042,0.997135393,7.19600642,9.015895446,RAISE,A3UNB8ASV0YNCN,972683275,4
0.0631,0.0261,6.827824896,4.2350827319999995,10.53390403,0.280825935,10.8001,8.1001,0.597956966,1.494898956,1.028275413,0.953104561,7.674841442000001,9.450566334,RAISE,A2BWX768VJ5QFS,972683275,5
0.0621,0.0271,7.470933027999999,3.706079131,10.53390403,0.322441158,11.2001,8.4001,0.648176106,1.3095476959999999,0.9772150059999999,0.850216849,8.212148854,9.844137708,RAISE,AYIMC83D50LGH,972683275,5
0.0611,0.0281,7.876477687,3.062970998,10.53390403,0.403171803,11.6001,8.7001,0.709227368,1.0842598490000002,0.945301728,0.73119027,8.489071887,9.976503539,RAISE,A21VE3LW3ZQ7KZ,972683275,4
0.0601,0.0291,8.775797902,2.657426339,10.53390403,0.514303119,12.0001,9.0001,0.747726357,0.9421192190000001,0.985362728,0.668132155,9.30728317,10.76370551,RAISE,A2IYE9D2TEIDYV,972683275,5
0.0591,0.0301,9.686013058,1.758106124,10.53390403,0.660473464,12.4001,9.3001,0.833100233,0.6271571429999999,0.9740520359999999,0.508388979,10.03763428,11.32526489,RAISE,A1Z3FKFCMLSMG3,972683275,4
0.0581,0.0311,10.01318446,0.847890968,10.53390403,1.101868986,12.8001,9.6001,0.9195083829999999,0.308381839,1.256059905,0.40540290000000007,10.18276265,11.59301348,RAISE,A28YQET4K11XVA,972683275,4
0.0571,0.0321,10.73110994,0.5207195689999999,10.53390403,2.3619037919999997,13.2001,9.9001,0.9505672759999999,0.19367184899999998,2.458739717,0.588583868,10.83525385,13.39082949,RAISE,AYRHK2GGO4VFU,972683275,5
0.0561,0.0331,7.908787717999999,-0.197205918,10.53390403,4.121646499,13.6001,10.2001,1.018721067,-0.057802071,4.092745463,0.7896480570000001,7.869346534,11.93319096,HOLD,A3130BH1Z7OPD2,972683275,3
0.0551,0.0331,8.430057769,2.625116309,10.53390403,-8.020842172,13.6001,10.2001,0.7507935990000001,0.929810708,-7.555936817999999,-1.04628201,8.955081031,1.864049567,RAISE,AGWAOGY3WTN4X,972683275,5
0.0541,0.0341,8.443736841,2.103846257,10.53390403,0.642261658,14.0001,10.5001,0.8002785809999999,0.74716619,1.0158447529999999,0.576752046,8.864506092000001,10.25393394,RAISE,A1L5LHGAUIIEOU,972683275,5
0.0531,0.0351,9.207049148,2.090167185,10.53390403,0.8026952359999999,14.4001,10.8001,0.801577157,0.742178515,1.1737844929999999,0.605846156,9.625082585,11.16995634,RAISE,A23A7OH3AM0PDA,972683275,4
0.0521,0.0361,9.692395171,1.326854878,10.53390403,0.880986862,14.8001,11.1001,0.874039589,0.474819207,1.1183964659999999,0.46108889700000005,9.957766147000001,11.31357222,RAISE,A12AU3CNAWYO5D,972683275,5
0.0511,0.0371,10.68158732,0.841508855,10.53390403,1.4609578380000001,15.2001,11.4001,0.920114247,0.304748099,1.613331888,0.47504042700000004,10.84988909,12.61559503,RAISE,A5O0P0JV6PLU3,972683275,5
0.0511,0.0381,5.6824278889999995,-0.147683296,10.53390403,2.538674965,15.6001,11.7001,1.0140198059999999,-0.041469154,2.517940388,0.482853501,5.65289123,8.150097041,HOLD,A3TY97QXQ6ZFSQ,972683275,4
0.0001,0.0381,6.165316935,4.851476137,10.53390403,-7.695424005,15.6001,11.7001,0.539441775,1.6980366480000002,-6.846405681,-0.520262812,7.135612162,1.138224805,RAISE,A2LKVJ3HM9FKUE,972683275,5
0.0001,0.0391,6.472758146,4.368587091,10.53390403,0.254162517,16.0001,12.0001,0.585283188,1.529025482,1.018675258,0.968247793,7.3464755639999995,9.129663563,RAISE,A35QI2GKW8K230,972683275,1
0.0201,0.0401,6.668825769,4.061145881,10.53390403,0.296331881,16.4001,12.3001,0.614469064,1.4254210580000002,1.00904241,0.914519011,7.481054945,9.202807885,RAISE,A4VTUX8VGLMAW,972683275,5
0.0401,0.0411,6.694459037000001,3.865078258,10.53390403,0.328420892,16.8001,12.6001,0.63308207,1.36079739,1.008819587,0.882162613,7.467474688999999,9.156692971,RAISE,A27X48PMUGK6U4,972683275,5
0.0601,0.0421,7.571479766,3.839444989,10.53390403,0.346407425,17.2001,12.9001,0.635515477,1.3558257459999998,1.024320298,0.8827769329999999,8.339368764,10.04160193,RAISE,A36B6D7RXI94JR,972683275,5
0.0801,0.0431,7.980354608,2.96242426,10.53390403,0.39440490899999997,17.6001,13.2001,0.718772427,1.052868491,0.920839155,0.7106020759999999,8.57283946,10.02011286,RAISE,A2KQDWZZUBBNOJ,972683275,4
0.0801,0.0441,8.301293729,2.5535494180000002,10.53390403,0.538771891,18.0001,13.5001,0.7575875559999999,0.9097622959999999,0.993653039,0.653611756,8.812003613,10.260537800000002,RAISE,AW90C3YRHB3TG,972683275,1
0.0791,0.0451,8.487010214,2.232610297,10.53390403,0.650176861,18.4001,13.8001,0.788054809,0.7972336040000001,1.0487936629999999,0.608375535,8.933532272999999,10.38094274,RAISE,A2IXNEHMM685C9,972683275,3
0.0781,0.0461,8.837478926000001,2.046893812,10.53390403,0.760276903,18.8001,14.1001,0.805685166,0.7320328340000001,1.12629332,0.591275081,9.246857688,10.73916743,RAISE,A27XULAA9X5ZGQ,972683275,5
0.0771,0.0471,9.430616197,1.6964251000000001,10.53390403,0.863501455,19.2001,14.4001,0.83895571,0.609168785,1.168085848,0.538201562,9.769901217000001,11.24257146,RAISE,A3OB8MSEUT2B0F,972683275,5
0.0761,0.0481,9.719247272999999,1.103287829,10.53390403,1.11182229,19.6001,14.7001,0.8952631590000001,0.40137074,1.31250766,0.463186902,9.939904839,11.45309787,RAISE,A4CUFSZBWO8HR,972683275,2
0.0751,0.0491,10.02003197,0.814656753,10.53390403,1.761869752,20.0001,15.0001,0.9226633590000001,0.300149864,1.911944684,0.532463869,10.18296332,12.24498294,RAISE,A3DIXHIECTEKV2,972683275,2
0.0741,0.0501,9.718847327,0.5138720529999999,10.53390403,2.4599395840000002,20.4001,15.3001,0.951217322,0.19467521899999998,2.557277193,0.608793048,9.821621738,12.47623654,RAISE,A1BAAIX0K2960C,972683275,5
0.0731,0.0511,9.845043955,0.8150566990000001,10.53390403,3.782594235,20.8001,15.6001,0.922625392,0.299889845,3.932539157,0.936452754,10.00805529,14.09053937,RAISE,A3TTQNM920Q30O,972683275,5
0.0731,0.0521,1.244140168,0.6888600709999999,10.53390403,2.4157936419999997,21.2001,15.9001,0.934605435,0.255721025,2.543654154,0.636591343,1.381912182,4.053426849,RAISE,AWYAJCVLQNJK8,972683275,5
0.0731,0.0531,1.738084313,9.289763857999999,10.53390403,0.361217095,21.6001,16.2001,0.11810817400000001,3.26603735,1.99423577,2.031865829,3.596037085,7.22329153,RAISE,A3IIGCFLKVFW8M,972683275,5
0.0731,0.0541,1.9650300269999998,8.795819713,10.53390403,0.037419343,22.0001,16.5001,0.164999065,3.0931569,1.5839977930000002,1.8633780080000002,3.72419397,6.854770212000001,RAISE,A1C4BMQQXOQD80,972683275,4
0.0731,0.0551,2.5151710119999997,8.568873999,10.53390403,0.044680998,22.4001,16.8001,0.18654337699999998,3.0137259,1.5515439480000002,1.817171739,4.228945812,7.287352708999999,RAISE,A2NJJGX3EMM4KB,972683275,5
0.0731,0.0561,3.41484001,8.018733014,10.53390403,0.05870482,22.8001,17.1001,0.238769122,2.821176555,1.4692930969999998,1.704446897,5.018586613,7.898467987999999,RAISE,A1YFZQQLQ3QZHK,972683275,2
0.0731,0.0571,4.066384118,7.119064016,10.53390403,0.08517156,23.2001,17.4001,0.324176108,2.506292406,1.338317763,1.520809755,5.490196921,8.081660887,RAISE,ATWS0VHG8NOUZ,972683275,5
0.0731,0.0581,4.432678512,6.467519908,10.53390403,0.11423929099999999,23.6001,17.7001,0.38602821,2.278251968,1.253365275,1.3897990390000001,5.726182494,8.118673752000001,RAISE,AYGDF2QFY2ZZ3,972683275,5
0.0931,0.0591,5.3084034330000005,6.101225513999999,10.53390403,0.137075064,24.0001,18.0001,0.420801111,2.15404893,1.214099529,1.3198443709999998,6.528648536,8.81977253,RAISE,A2063NNYWR4B7J,972683275,4
0.1131,0.0601,5.97851497,5.2255005930000005,10.53390403,0.174011055,24.4001,18.3001,0.503935048,1.851545208,1.099783659,1.145729336,7.023615089,9.049171351,RAISE,A108UXJTIV8XXY,972683275,5
0.1121,0.0611,6.371578187000001,4.555389056,10.53390403,0.22882075600000001,24.8001,18.6001,0.567549785,1.61680617,1.0372238409999999,1.015847853,7.282655997999999,9.128282924,RAISE,A35TCV053U9AHN,972683275,4
0.1111,0.0621,6.732240404,4.162325839,10.53390403,0.279738047,25.2001,18.9001,0.604863892,1.479034044,1.019255069,0.943368036,7.564705572,9.323477662,RAISE,A3ON9HIKV7GO6K,972683275,5
0.1101,0.0631,7.663265128,3.801663623,10.53390403,0.323484545,25.6001,19.2001,0.639102121,1.352602268,0.999785679,0.87625827,8.423597852999999,10.09968467,RAISE,A13S3RBHK5T968,972683275,5
0.1091,0.0641,8.045773556,2.870638898,10.53390403,0.403153245,26.0001,19.5001,0.727485755,1.0265436140000002,0.916425052,0.696556818,8.619901336,10.04959819,RAISE,A20VSTDILG9K7H,972683275,4
0.1081,0.0651,8.383118213,2.488130471,10.53390403,0.560556297,26.4001,19.8001,0.7637978790000001,0.892465665,1.006789129,0.6475906579999999,8.880744307,10.33376627,RAISE,A1Y7I43UEGKDN7,972683275,4
0.1071,0.0661,9.006708571,2.150785813,10.53390403,0.673848764,26.8001,20.1001,0.795822536,0.774195035,1.0609462809999999,0.599286774,9.436865734,10.88490953,RAISE,A3LUBQ6HTHQC9C,972683275,4
0.1061,0.0671,9.990560155,1.527195455,10.53390403,0.8375272440000001,27.2001,20.4001,0.855020945,0.5557384089999999,1.1153964490000001,0.500948494,10.29599925,11.689264900000001,RAISE,AGG3RTQFN3OJ4,972683275,5
0.1051,0.0681,10.02797269,0.543343871,10.53390403,1.308353835,27.6001,20.7001,0.948419516,0.211190355,1.4139490119999998,0.38838498,10.13664146,11.65618565,RAISE,A1EWPEGJYIX23N,972683275,5
0.1041,0.0691,10.36009983,0.5059313360000001,10.53390403,3.6912067000000004,28.0001,21.0001,0.951971146,0.197895968,3.7901546839999996,0.856978921,10.461286099999999,14.35038876,RAISE,AVOYMPC2XY63V,972683275,5
0.1031,0.0701,11.34172122,0.173804199,10.53390403,4.09545687,28.4001,21.3001,0.983500495,0.08145147,4.136182605,0.867962256,11.37648206,15.553390400000001,HOLD,A3VKO21KYDJQ2W,972683275,3
0.1021,0.0701,10.24286658,-0.807817197,10.53390403,13.05114755,28.4001,21.3001,1.076687351,-0.262316019,12.91998954,2.452839899,10.08130314,22.87013467,RAISE,A1MSO6LERG39PC,972683275,5
0.1021,0.0001,8.683489005,0.29103744600000003,10.53390403,-2.53593675,28.8001,21.6001,0.97237136,0.122283106,-2.4747951969999997,-0.43381748600000003,8.741696494,6.32804285,LOWER,A20Q4FIBCAG2ZV,972683275,5
0.1021,0.0011,9.344434908,1.8504150209999999,10.53390403,5.967265805,28.7991,21.5991,0.824337205,0.6680652570000001,6.301298434,1.594292315,9.714517912,16.34984897,RAISE,A2LDAK4G15UOQ6,972683275,4
0.1011,0.0021,9.448902783,1.1894691179999999,10.53390403,1.009982604,29.1991,21.8991,0.887081835,0.436534191,1.2282496999999999,0.463917036,9.686796607,11.1333134,RAISE,A1980MGZXSGJP,972683275,5
0.1001,0.0031,9.979010573,1.085001243,10.53390403,1.5887596640000001,29.5991,22.1991,0.896999133,0.399770435,1.7886448819999998,0.557614194,10.19601082,12.18454092,RAISE,AQI418NDK5GF3,972683275,5
0.0991,0.0041,0.49447179799999996,0.5548934529999999,10.53390403,1.8394468469999998,29.9991,22.4991,0.947323096,0.214032709,1.946463201,0.496308995,0.605450489,2.658930044,RAISE,A2QDYDMCPU68U5,972683275,5
0.0981,0.0051,1.2304188459999998,10.03943223,10.53390403,0.17822225,30.3991,22.7991,0.046940982,3.5334212810000003,1.94493289,2.1556972180000002,3.2383052919999997,6.949948823,RAISE,A35DGOWXUZYTWS,972683275,5
0.0971,0.0061,1.926789251,9.30348518,10.53390403,0.024511722000000003,30.7991,23.0991,0.11680558699999999,3.275639813,1.662331629,1.9702862319999999,3.7874862869999997,7.0876378220000005,RAISE,A1JOEW6J1H9CXX,972683275,5
0.0961,0.0071,2.150708751,8.607114775,10.53390403,0.041420806,31.1991,23.3991,0.18291312,3.0317101710000003,1.5572758919999998,1.827310264,3.8721317060000002,6.945262682999999,RAISE,A1GLL5CJ1SFAMS,972683275,5
0.0951,0.0081,2.751482705,8.383195275,10.53390403,0.049975137999999995,31.5991,23.6991,0.204170149,2.9531383460000002,1.5265443109999999,1.781878035,4.42812176,7.431235244,RAISE,A3GYJW3I6Q5AXG,972683275,5
0.0941,0.0091,2.7683031280000003,7.782421321,10.53390403,0.06564281599999999,31.9991,23.9991,0.261202561,2.742667462,1.4369765469999998,1.658729041,4.324787392,7.133097671,RAISE,A1SFB394R1NHNB,972683275,5
0.0931,0.0101,3.119154682,7.765600898,10.53390403,0.071142464,32.3991,24.2991,0.26279935,2.736580314,1.439432621,1.656176681,4.672274862,7.47999764,RAISE,A2683OJ85CLWFA,972683275,5
0.0921,0.0111,3.4486131280000003,7.414749345,10.53390403,0.080332603,32.7991,24.5991,0.296106237,2.613582271,1.387123738,1.5842158830000002,4.9315629969999994,7.625477871,RAISE,AXBF39GC4I2EC,972683275,5
0.0911,0.0121,3.946681797,7.085290897999999,10.53390403,0.093020356,33.1991,24.8991,0.327382243,2.4980718140000002,1.342056263,1.51744716,5.363739977,7.954832147,RAISE,A2MBXZ1XGBUFA,972683275,5
0.0901,0.0131,4.30537881,6.58722223,10.53390403,0.11140493300000001,33.5991,25.1991,0.374664681,2.323547781,1.273178823,1.416409655,5.622823256,8.05777597,RAISE,A226W9HO3YVYUG,972683275,5
0.0891,0.0141,4.7150250819999995,6.228525216,10.53390403,0.1307191,33.9991,25.4991,0.40871635,2.197803826,1.229621013,1.344826115,5.960730125,8.289253051000001,RAISE,A2UWRQFJ9OIM9L,972683275,5
0.0881,0.0151,5.331748381000001,5.818878944,10.53390403,0.151401011,34.3991,25.7991,0.447604712,2.05422763,1.178514826,1.26281678,6.49552417,8.701152811,RAISE,A14C5D25SZWFLX,972683275,5
0.0871,0.0161,5.484205049,5.202155645,10.53390403,0.183256893,34.7991,26.0991,0.506151221,1.8381744759999998,1.102344131,1.139556064,6.524636178,8.546067547,RAISE,AXDW3OXL1ANL4,972683275,5
0.0861,0.0171,5.659121515,5.049698977,10.53390403,0.21084355899999999,35.1991,26.3991,0.520624171,1.784614642,1.10315088,1.112937497,6.66906131,8.664519511,RAISE,A3M6S7Y1FNPOLD,972683275,3
0.0851,0.0181,6.3110972279999995,4.874782511,10.53390403,0.224136985,35.5991,26.6991,0.537229265,1.723193879,1.0857339240000001,1.078743724,7.28605373,9.233384594,RAISE,A1GSL1M8TPUSB2,972683275,5
0.0841,0.0191,6.3289497,4.222806799,10.53390403,0.258928361,35.9991,26.9991,0.59912234,1.49480238,1.0063295509999999,0.9486671,7.17351106,8.927241800000001,RAISE,A2C4WL8NYM7Q0I,972683275,4
0.0831,0.0201,6.454320571,4.204954327,10.53390403,0.299750853,36.3991,27.2991,0.600817103,1.488354014,1.04392786,0.952962579,7.295311436,9.083416304,RAISE,A1VVJLWQ15YTYV,972683275,4
0.0821,0.0211,6.958036858,4.079583455,10.53390403,0.306986477,36.7991,27.5991,0.612718756,1.444274209,1.029123582,0.9279618209999999,7.773953549,9.525214235,RAISE,AOU1TM9UA1BZF,972683275,5
0.0811,0.0221,7.132411359,3.5758671680000003,10.53390403,0.34111506399999997,37.1991,27.8991,0.660537332,1.267773509,0.975001818,0.8288871179999999,7.847584792999999,9.456473365,RAISE,A3S5643F4JNLQQ,972683275,5
0.0801,0.0231,7.176945336,3.401492668,10.53390403,0.398919256,37.5991,28.1991,0.6770909759999999,1.2065424340000002,1.002190473,0.803709311,7.85724387,9.462705559,RAISE,A1HT4T3HR2W9VG,972683275,5
0.0791,0.0241,7.7734682610000005,3.3569586910000004,10.53390403,0.421987994,37.9991,28.4991,0.681318656,1.190755542,1.017365765,0.798850924,8.444859999,10.05760354,RAISE,AJIA55AVU0CUS,972683275,4
0.0781,0.0251,8.050161721,2.760435765,10.53390403,0.463125643,38.3991,28.7991,0.7379475109999999,0.981772518,0.9540119020000001,0.6816886390000001,8.602248873999999,10.04714703,RAISE,A36VF2I8ILFJH1,972683275,5
0.0771,0.0261,8.379745069,2.483742305,10.53390403,0.583252965,38.7991,29.0991,0.764214455,0.884729807,1.0256178679999999,0.647488477,8.87649353,10.3444763,RAISE,A106YUCY4SVX1D,972683275,5
0.0761,0.0271,8.625311127,2.154158957,10.53390403,0.674767672,39.1991,29.3991,0.7955023179999999,0.769175635,1.059355489,0.596458915,9.056142917999999,10.50008623,RAISE,A1YVXAIV87Z3LM,972683275,5
0.0751,0.0281,9.289478827,1.908592899,10.53390403,0.800805447,39.5991,29.6991,0.818814288,0.683027515,1.142319204,0.5699775979999999,9.671197407000001,11.15503037,RAISE,A3U6HVI3EWAZWU,972683275,4
0.0741,0.0291,10.26850908,1.2444251990000001,10.53390403,0.97343743,39.9991,29.9991,0.881864768,0.45036882,1.19862184,0.46490877799999997,10.51739412,11.94120037,RAISE,A3V0W3FHKL6468,972683275,5
0.0731,0.0301,0.7429907109999999,0.265394941,10.53390403,1.650321626,40.3991,30.2991,0.9748056429999999,0.107508229,1.704075741,0.39456926299999995,0.796069699,2.553899555,STOP,A3C51ESBUD8QAJ,972683275,4
0.0721,0.0311,1.717762597,9.790913315,10.53390403,0.559913242,0.0001,0.0001,0.070533271,3.44123966,2.280533072,2.176726445,3.67594526,7.677098162,RAISE,A32YYOS0T4NVG1,972683275,5
0.0711,0.0321,2.4412722319999998,8.816141429,10.53390403,0.035088914,0.4001,0.3001,0.163069892,3.0998695,1.5850236640000002,1.8669394830000001,4.204500518,7.339458932,RAISE,A1OO6OKFFDBXNW,972683275,4
